"Content_ID","Map_ID","Content_Concept_1","Content_Relation_Direction","Content_Relation_Type","Content_Concept_2","Content_Username","Content_IP","Content_Date","Content_Merged_Concept_1","Content_Merged_Concept_2","Content_Source_ID","Content_Speech_ID","Content_Remark","User_ID","Content_Relation_Remark_Choice","Content_Relation_Explanation"
12282,445,"we will be one of the few countries in the eurozone to see growth next year","negative","Causal","to believe that the economic crisis is entering a new phase","femke","212.140.173.242","6/29/2017 19:03:31","economic growth","Irish crisis",3100,450,,8,,"many reasons to"
12283,445,"resume borrowing from the bond markets","negative","Causal","the economic crisis is entering a new phase","femke","212.140.173.242","6/29/2017 19:03:46","Return to market based financing","Irish crisis",3100,450,,8,,"many reasons to believe that"
12284,445,"to resume borrowing from the bond market","positive","Causal","our humiliating dependency on bailouts from the rest of Europe and the International Monetary Fund","femke","212.140.173.242","6/29/2017 19:04:21","Return to market based financing","MS leaving the bail-out program",3100,450,,8,,"will finally end"
12285,446,"support from international org and us government","negative","Causal","all street speculations against greece","femke","212.140.173.242","6/30/2017 15:02:36","International cooperation","speculation",3101,451,"1-1",8,,"to curb"
12286,446,"us fragile economic situation","negative","Causal","euro weakens against the dollar","femke","212.140.173.242","6/30/2017 15:06:53","Economic strong Europe","Exchange rate level of our currency",3101,451,,8,,"despite"
12287,447,"Europaischer Wahrungsfonds","positive","Causal","fiskalpolitischen sundenfall in der wahrungsunion institutionalieseren","femke","83.87.191.220","5/2/2017 20:13:49","EMF","Moral hazard",3104,452,,1,,"dazu"
12288,447,"Europaischer Wahrungsfonds","negative","Causal","den europa nicht bracht","femke","83.87.191.220","5/2/2017 20:14:04","EMF","Benefit of the MS",3104,452,,1,,
12289,447,"der fonds/Europaischer Wahrungsfonds","non-existent","Causal","nicht fur wharungskrisen da sein soll","femke","83.87.191.220","5/2/2017 20:14:17","EMF","exchange rate volatility",3104,452,,1,,"weil"
12290,447,"der fonds/Europaischer Wahrungsfonds","negative","Causal","sondern fur staatschulden in Euro","femke","83.87.191.220","5/2/2017 20:14:31","EMF","Default on sovereign debt",3104,452,,1,,"weil"
12291,447,"solch ein der fonds","non-existent","Causal","in der akuten schuldenkrise Griechelands nicht helfen","femke","83.87.191.220","5/2/2017 20:14:45","EMF","Greek fiscal crisis",3105,452,,1,,"kan"
12292,447,"der fonds","negative","Causal","gegen den Maastrichter Vertrag verstosst, der die haftung eines EU landes fur die schulden eines anderen verbietet","femke","83.87.191.220","5/2/2017 20:14:59","EMF","No bail-out clause",3105,452,,1,,"da"
12293,447,"durfen verhandlungen uber das gegenteil / breach of no bail out clause","negative","Causal","zweifel saen ob die wahrungsunion uberhaupt noch eine stabilitatsgemeinschaft sein will","femke","131.211.196.254","5/2/2017 15:05:10","No bail-out clause","credibility of emu",3105,452,,1,,"durften auch"
12294,447,"nur unter scharfsten auflagen sol er finanzhilfen geben","positive","Causal","nur unter ... soll ex","femke","131.211.196.254","5/2/2017 15:08:32","conditional financial assistance","benefit of all",3106,452,,1,,
12295,447,"sunder uber sunder richten","negative","Causal","wird es kaum sanktionen geben","femke","131.211.196.254","5/2/2017 15:08:15","Peer review","Sanctions",3106,452,,1,,"solange"
12296,447,"das orginal / uberzuegungskraft","positive","Causal","investoren zu beeindrucken","femke","131.211.196.254","5/2/2017 16:00:23","Credibility","Market trust",3107,452,,1,,"es braucht um"
12297,447,"wenn auf athener strassen keine EU-flaggen in brand gesteck wurden und die wut sich gegen eine internationale instituion im fernen washington richtete","positive","Causal","ware es nich besser","femke","83.87.191.220","5/2/2017 20:02:54","Financial support via IMF","Benefit of the MS",3107,452,,1,,
12298,447,"ein wahrungsunion","non-existent","Causal","fur den iwf","femke","83.87.191.220","5/2/2017 20:03:15","EMU","Financial support via IMF",3107,452,,1,,"ist kein hindernis"
12299,447,"er / imf","non-existent","Causal","auf die geldpolitik","femke","83.87.191.220","5/2/2017 20:03:32","Financial support via IMF","independent monetary policy",3107,452,,1,,"muss er nicht einfluss nehmen"
12300,447,"finanzhilfe uber den IWF","non-existent","Causal","man damit nicht gegen den Maastrichter vertrag verstiesse (","femke","83.87.191.220","5/2/2017 20:02:32","Financial support via IMF","No bail-out clause",3108,452,,1,,"besonderes charme weil"
12301,447,"dieser losung / finanzhilfe uber den IWF","positive","Causal","dass nich nur die Europaer, sondern auch die amerikaner fur die kosten der krise mitbezahlten","femke","131.211.196.254","6/16/2017 16:34:08","Financial support via IMF","International cooperation",3108,452,,1,,"ein zusatslicher Reiz"
12302,447,"in der vereinigte staaten","positive","Causal","der Krise","femke","83.87.191.220","5/2/2017 20:06:45","financial crisis [2008-]","Euro-crisis",3108,452,,1,,"ihren ursprung hat"
12303,447,"ein euro-schuldenfonds","non-existent","Causal","diesen landern / italien, spanien, portugal","femke","83.87.191.220","5/2/2017 20:15:24","EMF","Crisis in Spain and Italy",3109,452,,1,,"kan nich helfen"
12304,447,"eine neue EU institutionen","negative","Causal","die unabhangigkeit der Eur zentral bank","femke","83.87.191.220","5/2/2017 20:13:37","EMF","[E]CB independence",3109,452,,1,,"beruhren wurde"
12305,447,"eine neue EU institutionen","positive","Causal","einem europaischen finanz ausgleich","femke","83.87.191.220","5/2/2017 20:26:38","EMF","financial transfers within EU",3109,452,,1,,"konnte den weg ebnen"
12306,447,"europaischen finanzausgleich","positive","Other","von dem Brussel schon lange traumt","femke","83.87.191.220","5/2/2017 20:26:55","financial transfers within EU","Benefit of the MS",3109,452,,1,,
12307,447,"europaischen finanzausgleich","negative","Causal","nationaler steuerhoheit","femke","131.211.196.254","6/16/2017 16:35:03","financial transfers within EU","National budgetary policy",3109,452,,1,,"ware der anfang vom ende"
12308,447,"der stimme eines luxemburgers so viel zahlt wie die von zehn Deutschen","negative","Causal","Brussel nicht uber die verwendung deutscher steuergelder entscheiden","femke","83.87.191.220","5/2/2017 20:24:02","Decision making through the community method","Fiscal union",3109,452,"close enough?",1,,"darf"
12309,447,"euro-schuldenfonds","positive","Other","merkel halt den Euro-schuldenfonds fur eine gute idee","femke","131.211.196.254","5/3/2017 11:15:12","ESM","Benefit of the MS",3110,452,,1,,
12310,448,"new rescue-package","positive","Causal","longer maturities on loans","femke","83.87.191.220","6/25/2017 10:55:26","Fiscal support package","Debt restructuring",3111,453,,7,,"sets the stage for"
12311,448,"new rescue-package","positive","Causal","lower interest rates","lieke","145.107.153.123","5/3/2017 08:38:25","Fiscal support package","low interest rates",3111,453,,7,,"sets the stage for"
12312,448,"new rescue-package","negative","Causal","and a partial payment relief","lieke","145.107.153.123","5/3/2017 08:40:59","Fiscal support package","Repayment of debt",3111,453,,7,,"sets the stage for"
12313,448,"we can see it [the new rescue package]","negative","Causal","containing the crisis in Greece","lieke","145.107.153.123","5/3/2017 08:44:20","Fiscal support package","Greek fiscal crisis",3111,453,,7,,"as an important step towards"
12314,448,"we can see it [the new rescue package]","negative","Causal","containing the crisis in Ireland","lieke","145.107.153.123","5/3/2017 08:44:42","Fiscal support package","Irish crisis",3111,453,,7,,"as an important step towards"
12315,448,"we can see it [the new rescue package]","negative","Causal","containing the crisis and in Portugal","lieke","82.217.82.220","5/8/2017 17:43:43","Fiscal support package","Crisis in Spain and Italy",3111,453,,7,,"as an important step towards"
12316,448,"we can see it [the new rescue package]","positive","Other","getting through the crisis in a long term perspective","lieke","145.107.153.123","5/3/2017 08:53:48","Fiscal support package","solving the crisis",3111,453,,7,"argued Nordea's chief analyst, Niels From, yesterday afternoon","and thus a huge step towards"
12317,448,"The draft [of the rescue package]","positive","Other","emphasises showing a healthy way forward for the Eurozone","femke","83.87.191.220","6/25/2017 10:56:24","Fiscal support package","Successful EMU",3111,453,,7,"He particularly notices",
12318,448,"Preventing a short term payment relief in Greece","negative","Other","gambling everything","femke","83.87.191.220","6/25/2017 11:00:01","Debt relief","Successful EMU",3111,453,,7,"He particularly notices",
12319,448,"debt crisis can spread to other European countries","negative","Causal","and no one can be considered completely safe","femke","83.87.191.220","6/25/2017 11:00:25","contagion","Benefit of the MS",3111,453,,7,,
12320,449,"save an old project: the euro","positive","Causal","the task at hand","femke","83.87.191.220","6/25/2017 11:02:31","Survival of EMU","Benefit of the MS",3112,454,,7,,
12321,449,"the debt crisis","positive","Causal","everything up-side-down","lieke","145.107.153.123","5/3/2017 10:37:11","Euro-crisis","Challenges",3112,454,,7,,"has turned"
12322,449,"The debt crisis","negative","Causal","the entire EU collaboration into a fight for survival, [where alliances are challenged and crises along the way are guaranteed","femke","83.87.191.220","6/25/2017 11:03:02","Euro-crisis","Survival of EU",3112,454,,7,,"and made"
12323,447,"wenn der Fonds aus der Wahrungsunion eine schuldengemeinschaft macht","positive","Causal","beifall von den wahlern wird sie kaum bekommen","femke","131.211.196.254","5/3/2017 11:18:32","Compliance with SGP norms","Public support",3110,452,"*",1,,"wenn"
12324,447,"nachdem den stabilitatspakt zu grabe getragen hat","positive","Causal","zwingt nur noch der druck der.. finanzpolitische surder in die schranken","femke","131.211.196.254","5/3/2017 11:21:03","Enforcement of the SGP","Sound public finances",3110,452,"*",1,,"nachdem"
12325,447,"der druck der kapitalmarkte","positive","Causal","finanzpolitische surder in die schranken","femke","131.211.196.254","5/3/2017 11:22:18","Market-based corrections","Sound public finances",3110,452,"*",1,,"zwingt nur noch"
12326,447,"dutschland kunftig haftet","positive","Causal","steuigt auch hierzulande der zins","femke","131.211.196.254","6/16/2017 16:38:17","Fiscal expansionary policy","increase in sovereign bond yields",3110,452,,1,,"wenn, dan"
12327,447,"steigt der zins","positive","Causal","steuerzahler","femke","131.211.196.254","5/3/2017 11:25:12","increase in sovereign bond yields","Shifting burden to taxpayer",3110,452,,1,,"der vom.. zu tragen ist"
12328,447,"spekulation mit eurostaatsschulden verbieten mochten","negative","Causal","der preis fur das risiko von euro-staatschulden","femke","131.211.196.254","5/3/2017 11:33:48","financial regulation","Market-based corrections",3110,452,"close enough?",1,,"nu noch eingeschrankt festgestellt werden"
12329,450,"many jobs are being posted","positive","Causal","Are we on our way out of the crisis?","femke","83.87.191.220","6/25/2017 11:06:05","Employment","solving the crisis",3113,455,,7,,"possibly"
